job_role,country,is_remote,schedule_type,posted_date,salary_year_avg,no_degree_required,health_insurance,python,sql,aws,spark,r,azure,tableau,java,snowflake,hadoop,power bi,job_skills_clean
Data Scientist,Sudan,False,Full-time,2023-01-11,137110.0,False,True,1,0,0,0,1,0,0,0,0,0,0,"['python', 'r', 'scala', 'looker', 'excel']"
Senior Data Scientist,Sudan,False,Full-time,2023-12-20,91750.0,True,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'powerpoint', 'word', 'excel']"
Data Scientist,Sudan,False,Full-time,2023-08-08,72870.0,False,True,1,1,0,0,1,0,1,0,1,0,1,"['r', 'python', 'sql', 'sql server', 'snowflake', 'tableau', 'power bi']"
Data Scientist,United States,True,Full-time,2023-08-26,288000.0,False,False,1,1,1,1,1,1,1,0,1,0,0,"['sql', 'r', 'python', 'matlab', 'sas', 'sas', 'nosql', 'aws', 'azure', 'oracle', 'redshift', 'databricks', 'snowflake', 'spark', 'qlik', 'tableau']"
Data Engineer,United States,True,Full-time,2023-12-02,155000.0,False,False,0,0,1,0,0,0,0,1,0,0,0,"['ruby', 'ruby', 'java', 'javascript', 'html', 'css', 'mysql', 'aws', 'react', 'ruby on rails', 'node', 'jquery', 'github', 'jira']"
Senior Data Engineer,United Kingdom,False,Full-time,2023-10-26,170000.0,False,False,1,1,0,1,0,0,0,0,0,0,0,"['sql', 'python', 'mongodb', 'mongodb', 'spark']"
Data Engineer,Portugal,False,Full-time,2023-10-20,120000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'oracle', 'airflow', 'pyspark', 'git', 'ansible', 'docker', 'kubernetes']"
Data Scientist,Sudan,False,Full-time,2023-11-08,175000.0,False,False,1,1,1,0,0,1,0,0,0,0,0,"['python', 'sql', 'aws', 'azure']"
Data Engineer,United States,False,Full-time,2023-07-25,100000.0,False,False,0,1,0,0,0,1,0,0,0,0,0,"['sql', 'vba', 'azure']"
Data Scientist,Sudan,False,Full-time,2023-11-20,161000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Senior Data Engineer,United States,False,Full-time,2023-06-27,125000.0,False,False,1,1,0,1,0,1,0,0,0,0,0,"['go', 'python', 'sql', 'azure', 'databricks', 'pyspark', 'spark', 'flow', 'git']"
Data Engineer,United States,True,Full-time,2023-07-08,136000.0,False,True,1,1,1,0,0,0,0,0,1,0,0,"['sql', 't-sql', 'python', 'javascript', 'mongodb', 'mongodb', 'scala', 'sql server', 'dynamodb', 'aws', 'snowflake', 'airflow', 'ssis', 'jira', 'confluence']"
Data Engineer,Italy,False,Full-time,2023-06-29,147500.0,True,False,1,1,0,1,0,0,0,1,0,0,0,"['scala', 'python', 'javascript', 'java', 'sql', 'spark', 'pyspark', 'flask']"
Data Scientist,Puerto Rico,False,Full-time,2023-05-30,115000.0,False,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'express']"
Senior Data Scientist,United States,False,Full-time,2023-05-26,90000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'no-sql', 'scikit-learn']"
Data Scientist,United States,False,Full-time,2023-07-19,190000.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['sql', 'python', 'scala', 'r', 'spark', 'tensorflow']"
Data Scientist,United States,False,Full-time,2023-09-02,162500.0,False,False,1,0,1,1,0,1,0,0,0,0,0,"['python', 'databricks', 'aws', 'azure', 'keras', 'pandas', 'tensorflow', 'pytorch', 'spark', 'git', 'jenkins', 'bitbucket', 'jira', 'confluence']"
Senior Data Scientist,United States,False,Full-time,2023-02-18,115000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'python', 'express']"
Data Engineer,Hungary,False,Full-time,2023-08-10,134241.0,True,False,1,0,1,1,0,0,0,1,0,0,0,"['go', 'scala', 'java', 'python', 'aws', 'spark', 'terraform']"
Senior Data Scientist,United Kingdom,False,Full-time,2023-01-21,157500.0,True,False,1,1,0,0,1,0,1,0,0,0,1,"['sql', 'python', 'r', 'tableau', 'power bi', 'git', 'jira']"
Senior Data Engineer,Sudan,False,Full-time,2023-05-12,90000.0,False,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'sql server', 'flow']"
Senior Data Scientist,United States,False,Full-time,2023-08-08,115000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'sas', 'sas', 'python', 'r']"
Data Engineer,United States,True,Full-time,2023-12-22,124500.0,False,True,0,1,0,0,0,0,1,0,0,0,0,"['sql', 'tableau', 'ssrs']"
Senior Data Engineer,United States,False,Full-time,2023-12-26,221568.0,False,True,1,1,0,0,0,0,0,0,1,0,0,"['sql', 'python', 'snowflake', 'redshift', 'airflow', 'pyspark']"
Senior Data Engineer,United States,False,Full-time,2023-05-15,141500.0,True,True,1,1,0,1,0,1,0,1,1,1,0,"['sql', 't-sql', 'python', 'scala', 'java', 'shell', 'cassandra', 'snowflake', 'azure', 'databricks', 'kafka', 'spark', 'hadoop', 'airflow', 'scikit-learn', 'jupyter', 'linux']"
Data Engineer,United States,False,Full-time,2023-07-18,107500.0,True,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'sql server', 'excel']"
Senior Data Scientist,Germany,False,Full-time,2023-03-09,157500.0,False,False,1,0,0,0,1,0,1,0,0,0,0,"['r', 'python', 'matlab', 'tableau']"
Data Engineer,United States,False,Full-time and Part-time,2023-11-03,95650.0,False,True,1,0,0,0,1,0,0,0,0,0,0,"['r', 'python', 'matlab']"
Data Engineer,Philippines,False,Full-time,2023-07-18,45000.0,True,False,1,1,1,1,0,1,1,0,0,0,0,"['python', 'sql', 'aws', 'redshift', 'aurora', 'gcp', 'azure', 'airflow', 'spark', 'kafka', 'tableau']"
Data Scientist,Sudan,False,Full-time,2023-11-04,130000.0,False,True,1,0,0,0,0,1,0,0,1,0,0,"['python', 'snowflake', 'azure', 'databricks', 'unix']"
Data Scientist,United States,False,Full-time,2023-06-12,116950.0,False,False,0,0,0,0,0,0,0,0,0,0,0,"['databricks', 'excel', 'unify']"
Senior Data Engineer,Sudan,False,Full-time,2023-06-07,135000.0,False,True,0,1,0,0,0,1,0,0,0,0,0,"['sql', 'azure']"
Data Scientist,Sudan,False,Full-time,2023-08-08,155000.0,False,True,1,0,0,1,0,0,1,0,0,1,0,"['python', 'spark', 'hadoop', 'linux', 'tableau', 'word', 'excel', 'powerpoint', 'visio', 'splunk']"
Senior Data Scientist,United States,False,Full-time,2023-04-21,175000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['go', 'r', 'python', 'sql']"
Data Scientist,Singapore,False,Full-time,2023-05-12,131193.0,False,False,0,1,0,1,0,0,0,0,0,0,0,"['sql', 'gcp', 'tensorflow', 'keras', 'pytorch', 'scikit-learn', 'spark']"
Data Engineer,Sudan,False,Full-time,2023-01-05,125000.0,False,True,1,1,0,0,0,0,0,0,0,0,1,"['sql', 'python', 'sql server', 'spring', 'power bi']"
Senior Data Engineer,United States,False,Full-time,2023-07-28,100000.0,True,False,1,0,0,0,0,1,0,1,0,0,0,"['python', 'java', 'perl', 'azure', 'kafka', 'kubernetes']"
Senior Data Engineer,United Kingdom,False,Full-time,2023-02-07,153695.5,False,False,0,1,1,0,0,0,0,0,0,0,0,"['sql', 'gcp', 'aws', 'kubernetes', 'flow']"
Data Scientist,Hungary,False,Full-time,2023-02-23,89100.0,False,False,0,1,0,0,0,1,0,0,0,0,0,"['sql', 'oracle', 'azure', 'ssis', 'sap', 'git']"
Data Scientist,United States,False,Full-time,2023-09-03,102200.0,False,True,1,1,0,1,1,0,0,0,0,0,0,"['python', 'r', 'sql', 'ibm cloud', 'jupyter', 'scikit-learn', 'pandas', 'spark']"
Senior Data Scientist,United States,True,Full-time,2023-08-30,375000.0,False,False,1,1,0,1,0,0,1,1,0,1,0,"['python', 'c++', 'java', 'sql', 'cassandra', 'hadoop', 'spark', 'tableau']"
Data Scientist,United States,False,Full-time,2023-08-27,174720.0,False,True,1,1,0,1,0,0,0,0,0,0,0,"['python', 'sql', 'tensorflow', 'scikit-learn', 'airflow', 'spark']"
Senior Data Scientist,United States,False,Full-time,2023-05-29,90000.0,False,True,1,0,0,0,1,0,1,0,0,0,1,"['go', 'python', 'sas', 'sas', 'r', 'express', 'excel', 'powerpoint', 'tableau', 'power bi']"
Data Engineer,United States,False,Full-time,2023-01-21,80000.0,False,False,1,0,0,0,1,0,0,0,0,0,0,"['python', 'r']"
Data Scientist,United Kingdom,False,Full-time,2023-02-09,80850.0,False,False,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'qlik']"
Data Scientist,United States,False,Full-time,2023-12-13,75000.0,False,False,1,0,0,0,1,0,0,1,0,0,0,"['c#', 'c++', 'python', 'java', 'r', 'windows']"
Senior Data Scientist,Czechia,False,Full-time,2023-06-01,157500.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Senior Data Engineer,Canada,False,Full-time,2023-03-16,125000.0,True,False,0,0,1,1,0,0,0,1,0,0,0,"['c#', 'java', 'typescript', 'rust', 'aws', 'redshift', 'spark']"
Senior Data Engineer,United States,True,Full-time,2023-05-02,160000.0,False,False,1,0,1,0,0,0,0,0,1,0,0,"['python', 'aws', 'redshift', 'snowflake', 'kafka', 'qlik']"
Data Scientist,Sudan,False,Full-time,2023-08-08,95005.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['python', 'javascript', 'r', 'sql']"
Senior Data Engineer,Sudan,False,Full-time,2023-08-16,202000.0,False,True,1,1,1,1,0,0,0,1,0,1,0,"['java', 'sql', 'scala', 'python', 'cassandra', 'aws', 'ibm cloud', 'spark', 'hadoop', 'terraform']"
Data Scientist,United States,False,Full-time,2023-07-11,75000.0,False,True,1,1,0,0,1,0,1,0,0,0,1,"['sql', 'python', 'r', 'tableau', 'power bi', 'qlik', 'sharepoint']"
Data Scientist,United States,False,Full-time,2023-08-08,165000.0,False,False,1,1,0,0,1,0,0,0,0,0,0,"['sql', 'python', 'r']"
Data Engineer,South Africa,False,Full-time,2023-04-19,44100.0,False,False,0,1,1,0,0,1,0,0,0,0,0,"['sql', 'azure', 'aws', 'linux', 'windows', 'qlik']"
Data Scientist,United States,False,Full-time,2023-01-02,375000.0,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'c++', 'sql', 'go', 'numpy', 'pandas', 'scikit-learn', 'pytorch', 'tensorflow', 'linux']"
Senior Data Scientist,United States,False,Full-time and Part-time,2023-11-17,135144.5,False,False,0,0,0,0,1,0,1,0,0,0,0,"['sas', 'sas', 'r', 'tableau', 'spss']"
Data Engineer,Canada,False,Full-time,2023-01-24,90000.0,False,False,0,0,0,0,0,0,0,0,0,0,0,"['shell', 'kafka', 'linux']"
Data Scientist,United States,False,Full-time,2023-08-29,146500.0,False,False,1,0,0,0,1,0,0,0,0,0,0,"['python', 'r']"
Data Engineer,United States,False,Full-time,2023-02-21,107850.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'mongodb', 'mongodb', 'javascript', 'nosql', 'postgresql', 'mysql', 'redshift', 'airflow', 'django']"
Data Scientist,United States,True,Full-time,2023-10-26,135000.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'jupyter']"
Senior Data Engineer,United Kingdom,False,Full-time,2023-06-02,147500.0,False,False,0,0,0,0,0,0,0,0,0,0,0,"['bash', 'git', 'jenkins']"
Senior Data Scientist,United States,False,Full-time,2023-08-31,150000.0,False,True,1,0,1,1,1,0,0,1,0,1,0,"['python', 'scala', 'r', 'java', 'neo4j', 'aws', 'hadoop', 'spark', 'splunk']"
Senior Data Engineer,United States,False,Full-time,2023-08-08,90000.0,False,True,0,1,1,0,0,1,0,0,1,0,0,"['sql', 'sql server', 'snowflake', 'aws', 'azure', 'airflow']"
Data Engineer,United States,True,Full-time,2023-02-14,150000.0,False,False,1,0,1,1,0,0,0,0,0,0,0,"['python', 'scala', 'aws', 'gcp', 'spark', 'word']"
Data Engineer,United States,False,Full-time,2023-10-07,119257.0,True,False,1,1,0,1,0,1,0,0,0,0,0,"['sql', 'c#', 'python', 'scala', 'azure', 'databricks', 'spark']"
Data Scientist,United States,False,Full-time,2023-05-25,125000.0,False,False,1,1,0,0,1,0,0,1,0,0,0,"['python', 'scala', 'java', 'r', 'sql', 'linux', 'git']"
Data Scientist,United States,False,"Full-time, Part-time, and Internship",2023-10-26,98325.0,False,True,1,0,0,0,1,0,1,0,0,0,1,"['python', 'sas', 'sas', 'r', 'ibm cloud', 'spss', 'excel', 'power bi', 'tableau']"
Data Engineer,United States,False,Full-time,2023-12-12,146500.0,False,False,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'python', 'c++', 'c#', 'scala', 'r', 'tableau']"
Data Scientist,United States,False,Full-time,2023-12-29,174620.0,False,True,0,1,0,0,0,0,0,0,0,0,0,"['sql', 'phoenix', 'dax']"
Data Engineer,Sudan,False,Full-time,2023-11-14,115656.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['python', 'sql', 'aws', 'pyspark', 'ssis', 'github', 'jira']"
Senior Data Engineer,United States,False,Full-time,2023-06-17,175000.0,False,True,1,1,1,1,0,0,0,0,0,1,0,"['shell', 'python', 'sql', 'cassandra', 'aws', 'redshift', 'hadoop', 'spark', 'flow']"
Data Engineer,United States,False,Full-time,2023-08-09,150000.0,False,True,0,0,0,0,0,0,0,0,0,0,0,"['c++', 'sqlite', 'linux']"
Senior Data Scientist,United States,False,Full-time,2023-09-22,160000.0,False,False,1,1,0,0,1,0,1,0,0,0,0,"['python', 'r', 'sql', 'gdpr', 'alteryx', 'tableau']"
Data Scientist,Sudan,True,Full-time,2023-03-22,195000.0,False,True,1,0,1,0,0,0,0,0,0,0,0,"['python', 'aws', 'tensorflow', 'pytorch']"
Data Engineer,United States,False,Full-time,2023-07-10,100000.0,False,False,1,0,1,0,0,0,0,0,1,0,0,"['python', 'javascript', 'mysql', 'postgresql', 'aws', 'snowflake', 'redshift', 'aurora', 'linux']"
Data Scientist,United States,True,Full-time,2023-05-08,155000.0,False,True,1,0,1,1,0,0,0,0,0,0,0,"['c', 'python', 'scala', 'aws', 'spark', 'kubernetes']"
Data Engineer,United Kingdom,False,Full-time,2023-09-20,110000.0,True,False,0,0,1,0,0,1,0,0,0,0,0,"['gcp', 'azure', 'aws', 'flow']"
Senior Data Engineer,United States,True,Full-time,2023-11-29,157500.0,True,True,1,1,1,1,0,1,0,1,0,0,0,"['sql', 'scala', 'java', 'python', 'nosql', 'mongodb', 'mongodb', 'postgresql', 'sql server', 'elasticsearch', 'aws', 'azure', 'spark', 'kubernetes']"
Senior Data Scientist,United States,False,Full-time,2023-12-29,170000.0,False,True,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'excel', 'tableau']"
Data Engineer,United States,False,Full-time,2023-05-25,190000.0,False,False,1,1,1,0,0,0,0,0,1,0,0,"['python', 'sql', 'aws', 'snowflake', 'react', 'django', 'github']"
Senior Data Engineer,United States,False,Full-time,2023-05-25,175000.0,False,True,1,1,1,1,0,0,0,0,0,1,0,"['shell', 'python', 'sql', 'cassandra', 'aws', 'redshift', 'hadoop', 'spark', 'flow']"
Data Scientist,Sudan,False,Full-time,2023-05-03,200000.0,False,False,1,0,0,0,0,0,0,0,0,0,0,"['python', 'kafka']"
Data Scientist,United States,False,Full-time,2023-05-25,115000.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['r', 'python', 'sql']"
Data Engineer,United States,False,Full-time,2023-02-23,208114.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['scala', 'python', 'java', 'nosql', 'sql', 'mongo', 'shell', 'mysql', 'cassandra', 'snowflake', 'aws', 'azure', 'redshift', 'spark', 'hadoop', 'kafka']"
Data Scientist,United States,False,Full-time,2023-07-26,115000.0,False,True,1,1,1,0,0,0,0,0,0,0,0,"['c#', 'sql', 'python', 'golang', 'javascript', 'aws', 'pytorch', 'angular', 'asp.net', 'kubernetes']"
Data Engineer,Sudan,False,Full-time,2023-05-25,115000.0,False,True,1,1,1,1,0,1,0,1,1,1,0,"['python', 'sql', 'scala', 'java', 'nosql', 'mongodb', 'mongodb', 'shell', 'cassandra', 'mysql', 'aws', 'azure', 'databricks', 'redshift', 'snowflake', 'airflow', 'spark', 'hadoop', 'kafka']"
Data Scientist,United States,True,Full-time,2023-02-08,116000.0,False,True,0,1,0,0,0,0,1,0,0,0,0,"['sql', 'tableau', 'looker']"
Data Scientist,United States,False,Full-time,2023-12-09,165000.0,False,False,1,0,1,0,0,1,0,0,0,0,0,"['python', 'gcp', 'azure', 'aws', 'pyspark']"
Senior Data Engineer,United States,False,Full-time,2023-03-24,80454.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'r', 'sas', 'sas', 'python', 'tableau']"
Senior Data Engineer,Sudan,True,Full-time,2023-03-17,140000.0,False,True,1,1,1,0,0,1,0,0,0,0,0,"['python', 'sql', 'aws', 'azure', 'word', 'flow']"
Senior Data Engineer,Canada,False,Full-time,2023-03-28,90000.0,False,False,0,1,1,0,0,0,1,0,1,0,1,"['sql', 'sql server', 'postgresql', 'snowflake', 'aws', 'oracle', 'redshift', 'bigquery', 'tableau', 'power bi', 'qlik']"
Data Scientist,United States,False,Full-time and Part-time,2023-09-19,112104.5,False,True,0,1,0,0,1,0,0,0,0,0,0,"['r', 'sas', 'sas', 'sql', 'c']"
Senior Data Engineer,United States,True,Full-time,2023-01-17,150000.0,True,True,1,0,0,0,0,0,0,0,0,0,0,"['mongodb', 'mongodb', 'shell', 'python', 'couchbase', 'cassandra', 'express', 'unix', 'splunk', 'ansible', 'github']"
Data Engineer,Brazil,False,Full-time,2023-12-09,15000.0,True,False,1,0,1,1,0,0,0,1,0,1,0,"['java', 'python', 'oracle', 'aws', 'hadoop', 'spark', 'airflow', 'linux', 'git']"
Data Engineer,United States,False,Full-time,2023-04-04,115000.0,False,True,1,0,1,0,0,1,1,0,0,0,0,"['python', 'aws', 'azure', 'tableau', 'splunk', 'docker', 'kubernetes', 'ansible', 'github']"
Senior Data Scientist,South Africa,False,Full-time,2023-11-02,890000.0,False,False,1,1,0,1,0,1,0,1,0,1,0,"['python', 'sql', 'java', 'c#', 'databricks', 'azure', 'pyspark', 'scikit-learn', 'keras', 'tensorflow', 'pytorch', 'jupyter', 'pandas', 'hadoop', 'spark', 'matplotlib', 'seaborn', 'plotly', 'linux', 'git', 'github', 'gitlab', 'docker', 'kubernetes']"
Data Engineer,Sudan,False,Full-time,2023-05-15,90000.0,False,False,1,1,1,1,0,0,1,0,1,0,0,"['python', 'scala', 'sql', 'nosql', 'snowflake', 'databricks', 'aws', 'airflow', 'spark', 'looker', 'tableau', 'jenkins', 'github']"
Senior Data Engineer,Sudan,False,Full-time,2023-08-26,125000.0,False,False,1,1,0,1,0,0,0,0,0,1,0,"['python', 'sql', 'spark', 'hadoop', 'docker']"
Data Scientist,United States,False,Full-time,2023-08-16,105000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['r', 'python', 'sql', 'tableau']"
Data Engineer,Spain,False,Full-time,2023-07-19,147500.0,True,False,0,0,1,0,0,0,0,0,0,0,0,"['elasticsearch', 'aws', 'kafka']"
Data Scientist,United States,False,Full-time,2023-08-25,150000.0,False,True,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'linux']"
Data Scientist,United States,False,Full-time,2023-01-19,175000.0,False,False,0,1,0,0,0,0,1,0,0,0,0,"['sql', 'bigquery', 'tableau']"
Data Engineer,United States,False,Full-time,2023-09-06,375000.0,True,True,1,0,1,0,0,0,0,1,0,0,0,"['python', 'java', 'aws', 'airflow', 'linux', 'docker']"
Data Scientist,United States,False,Full-time,2023-03-14,175000.0,False,False,1,1,1,0,1,0,1,0,0,0,1,"['python', 'r', 'sql', 'redis', 'aws', 'power bi', 'tableau']"
Data Engineer,United States,False,Full-time,2023-02-22,90000.0,False,True,1,1,0,1,0,0,0,0,0,0,0,"['sql', 'python', 'html', 'pandas', 'spark', 'pytorch', 'tensorflow', 'linux', 'word', 'git']"
Data Engineer,United States,False,Full-time,2023-06-03,125000.0,True,False,1,1,0,1,0,1,1,0,0,0,0,"['sql', 't-sql', 'python', 'go', 'azure', 'databricks', 'spark', 'tableau', 'flow']"
Data Scientist,United Kingdom,False,Full-time,2023-01-21,64821.5,False,False,1,1,0,0,0,0,0,0,0,0,0,"['python', 'sql', 'spring']"
Data Scientist,United States,False,Full-time,2023-12-13,150000.0,False,False,0,1,0,0,0,0,0,0,0,0,0,['sql']
Data Scientist,United States,False,Full-time,2023-04-30,150000.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'golang', 'pytorch', 'tensorflow', 'opencv', 'docker', 'kubernetes']"
Data Scientist,United States,False,Full-time,2023-02-08,157500.0,False,True,1,1,0,0,1,0,0,0,0,0,0,"['python', 'r', 'sql', 'pandas', 'dplyr']"
Data Engineer,Sudan,False,Full-time,2023-04-20,90000.0,False,False,1,0,0,1,0,0,0,1,0,0,0,"['python', 'java', 'c++', 'spark', 'kafka']"
Data Scientist,Sudan,False,Full-time,2023-08-08,134000.0,False,True,1,1,0,0,1,0,1,0,0,0,0,"['sql', 'python', 'r', 'tableau', 'powerpoint']"
Data Scientist,United States,False,Full-time,2023-12-22,170000.0,False,True,1,1,0,0,0,0,1,0,0,0,0,"['sql', 'python', 'excel', 'tableau']"
Data Scientist,Philippines,False,Full-time,2023-03-04,50400.0,False,False,0,0,0,0,0,0,0,0,0,0,0,"['express', 'excel', 'powerpoint']"
Data Engineer,Canada,False,Full-time,2023-01-27,131580.0,False,False,0,1,1,1,0,0,0,0,0,0,0,"['sql', 'aws', 'spark']"
Data Engineer,United States,False,Full-time,2023-08-19,125000.0,False,True,1,1,0,0,1,0,1,0,1,1,0,"['sql', 'nosql', 'r', 'python', 'snowflake', 'hadoop', 'tableau']"
Data Engineer,United States,False,Full-time,2023-03-22,90000.0,True,True,1,1,1,1,0,0,0,0,1,0,0,"['sql', 'python', 'snowflake', 'aws', 'spark', 'airflow', 'powerpoint']"
Senior Data Scientist,Sudan,True,Full-time,2023-08-17,140500.0,False,True,1,0,0,0,0,0,0,1,0,0,0,"['python', 'java']"
Data Scientist,United States,True,Full-time,2023-04-29,100000.0,False,True,1,0,0,0,0,0,0,0,0,0,0,"['python', 'tensorflow', 'pytorch']"
Data Scientist,Sudan,False,Full-time,2023-02-24,137295.0,False,True,1,0,0,0,1,0,0,1,0,0,0,"['r', 'python', 'lisp', 'clojure', 'scala', 'java', 'perl', 'c++', 'trello', 'jira']"
Data Scientist,United States,False,Full-time,2023-10-09,108415.5,False,False,1,1,0,0,1,0,0,1,0,1,0,"['python', 'sql', 'r', 'java', 'c++', 'hadoop', 'unix', 'excel', 'spss', 'atlassian']"
Data Engineer,United States,False,Full-time,2023-01-28,140000.0,True,True,0,0,0,1,0,0,0,0,0,0,0,"['scala', 'kafka', 'spark', 'word']"
Senior Data Engineer,Malaysia,False,Full-time,2023-08-24,147500.0,False,False,0,0,0,0,0,0,0,0,0,0,1,"['power bi', 'jenkins']"
Senior Data Scientist,Poland,False,Full-time,2023-12-10,130000.0,True,False,1,1,0,0,0,0,0,0,0,0,0,"['sql', 'nosql', 'python']"
Data Scientist,United States,False,Temp work,2023-11-06,100000.0,False,False,0,1,0,0,0,0,1,0,0,0,1,"['sql', 'tableau', 'power bi']"
Data Engineer,Canada,False,Full-time,2023-08-14,375000.0,False,False,0,0,0,0,0,0,0,0,0,0,0,"['databricks', 'bigquery', 'redshift']"
Data Engineer,Sudan,False,Full-time,2023-07-18,90000.0,False,True,1,1,1,0,0,1,0,0,0,0,0,"['sql', 'python', 'sas', 'sas', 'azure', 'aws']"
Data Scientist,United States,False,Full-time,2023-04-06,90000.0,False,True,1,1,0,1,0,0,0,0,0,1,0,"['python', 'sql', 'gcp', 'spark', 'hadoop', 'alteryx', 'qlik']"
Data Scientist,United States,False,Full-time,2023-07-14,129188.796875,False,True,0,1,0,0,1,0,0,0,0,0,0,"['r', 'matlab', 'sql', 'sas', 'sas', 'aurora', 'spss']"
Data Engineer,United States,False,Full-time,2023-10-28,101014.0,True,False,1,1,0,0,0,1,0,0,1,0,0,"['sql', 'python', 'scala', 'azure', 'redshift', 'snowflake', 'databricks', 'pyspark', 'kubernetes', 'github']"
